id,good,defect,no_lens
None_20230201120537_0_L_1_vhflip.jpg,1,0,0
None_20230216110347_3_L_1_vflip.jpg,1,0,0
None_20230216110347_3_L_1_vhflip.jpg,1,0,0
None_20230216122423_0_L_1_hflip.jpg,1,0,0
None_20230216122423_0_L_1_vhflip.jpg,1,0,0
None_20230216135758_2_L_1_hflip.jpg,1,0,0
None_20230216140403_0_L_1.jpg,1,0,0
None_20230216140403_0_L_1_hflip.jpg,1,0,0
None_20230216140403_0_L_1_vhflip.jpg,1,0,0
None_20230216153259_3_L_1_vhflip.jpg,1,0,0
None_20230216155107_0_L_1_vhflip.jpg,1,0,0
None_20230216172108_0_L_1_hflip.jpg,1,0,0
None_20230216172108_0_L_1_vhflip.jpg,1,0,0
None_20230221152748_0_L_1.jpg,1,0,0
None_20230313122409_0_R_1_hflip.jpg,1,0,0
None_20230314102040_1_L_1_vflip.jpg,1,0,0
None_20230314102040_1_L_1_vhflip.jpg,1,0,0
20221013.01_20221014110714_2_R_1.jpg,1,0,0
20221013.01_20221014110840_2_R_1.jpg,1,0,0
20230403095247_0_R_1.jpg,1,0,0
20230403095247_1_L_1.jpg,1,0,0
20230403095247_2_L_1.jpg,1,0,0
20230403095247_2_R_1.jpg,1,0,0
20230403095247_3_L_1.jpg,1,0,0
20230403095302_0_L_1.jpg,1,0,0
20230403095302_1_L_1.jpg,1,0,0
20230403095317_1_R_1.jpg,1,0,0
20230403095317_2_L_1.jpg,1,0,0
20230403095317_3_R_1.jpg,1,0,0
20230403095317_4_R_1.jpg,1,0,0
20230403095332_0_L_1.jpg,1,0,0
20230403095332_1_L_1.jpg,1,0,0
20230403095332_2_R_1.jpg,1,0,0
20230403095349_0_L_1.jpg,1,0,0
20230403095349_1_L_1.jpg,1,0,0
20230403095349_3_L_1.jpg,1,0,0
20230403095402_1_R_1.jpg,1,0,0
20230403095402_2_L_1.jpg,1,0,0
20230403095402_2_R_1.jpg,1,0,0
20230403095402_4_R_1.jpg,1,0,0
20230403095417_1_L_1.jpg,1,0,0
20230403095417_2_L_1.jpg,1,0,0
20230403095417_3_L_1.jpg,1,0,0
20230403095417_3_R_1.jpg,1,0,0
20230403095417_4_L_1.jpg,1,0,0
20230403095432_0_R_1.jpg,1,0,0
20230403095432_2_L_1.jpg,1,0,0
20230403095432_2_R_1.jpg,1,0,0
20230403095432_3_R_1.jpg,1,0,0
20230403095447_0_L_1.jpg,1,0,0
20230403095447_2_L_1.jpg,1,0,0
20230403095447_3_L_1.jpg,1,0,0
20230403095447_4_R_1.jpg,1,0,0
20230403095502_0_L_1.jpg,1,0,0
20230403095502_1_R_1.jpg,1,0,0
20230403095502_2_L_1.jpg,1,0,0
20230403095502_2_R_1.jpg,1,0,0
20230403095502_4_L_1.jpg,1,0,0
20230403095517_2_L_1.jpg,1,0,0
20230403095517_2_R_1.jpg,1,0,0
20230403095517_3_L_1.jpg,1,0,0
20230403095517_4_R_1.jpg,1,0,0
20230403095533_0_L_1.jpg,1,0,0
20230403095533_2_L_1.jpg,1,0,0
20230403095533_3_R_1.jpg,1,0,0
20230403095906_0_R_1.jpg,1,0,0
20230403095906_1_R_1.jpg,1,0,0
20230403095906_2_L_1.jpg,1,0,0
20230403095906_2_R_1.jpg,1,0,0
20230403095906_3_R_1.jpg,1,0,0
20230403095906_4_L_1.jpg,1,0,0
20230403095906_4_R_1.jpg,1,0,0
20230403095920_0_L_1.jpg,1,0,0
20230403095920_0_R_1.jpg,1,0,0
20230403095920_1_L_1.jpg,1,0,0
20230403095920_2_R_1.jpg,1,0,0
20230403095920_3_L_1.jpg,1,0,0
20230403095920_4_R_1.jpg,1,0,0
20230403095935_1_R_1.jpg,1,0,0
20230403095935_3_L_1.jpg,1,0,0
20230403095950_2_L_1.jpg,1,0,0
20230403095950_2_R_1.jpg,1,0,0
20230403100005_0_R_1.jpg,1,0,0
20230403100005_1_R_1.jpg,1,0,0
20230403100005_2_L_1.jpg,1,0,0
20230403100005_3_R_1.jpg,1,0,0
20230403100005_4_L_1.jpg,1,0,0
20230403100020_0_L_1.jpg,1,0,0
20230403100020_1_L_1.jpg,1,0,0
20230403100020_1_R_1.jpg,1,0,0
20230403100020_2_L_1.jpg,1,0,0
20230403100035_0_L_1.jpg,1,0,0
20230403100035_0_R_1.jpg,1,0,0
20230403100035_3_R_1.jpg,1,0,0
20230403100051_0_L_1.jpg,1,0,0
20230403100051_1_L_1.jpg,1,0,0
20230403100107_0_L_1.jpg,1,0,0
20230403100107_1_L_1.jpg,1,0,0
20230403100107_2_R_1.jpg,1,0,0
20230403100121_0_L_1.jpg,1,0,0
20230403100121_0_R_1.jpg,1,0,0
20230403100121_1_L_1.jpg,1,0,0
20230403100121_2_R_1.jpg,1,0,0
20230403100121_3_L_1.jpg,1,0,0
20230403100121_4_L_1.jpg,1,0,0
20230403100121_4_R_1.jpg,1,0,0
20230403100135_1_L_1.jpg,1,0,0
20230403100135_1_R_1.jpg,1,0,0
20230403100135_4_L_1.jpg,1,0,0
20230403100150_3_L_1.jpg,1,0,0
20230403100150_3_R_1.jpg,1,0,0
20230403100150_4_L_1.jpg,1,0,0
20230403100205_0_L_1.jpg,1,0,0
20230403100205_1_L_1.jpg,1,0,0
20230403100205_2_R_1.jpg,1,0,0
20230403100205_3_L_1.jpg,1,0,0
20230403100205_3_R_1.jpg,1,0,0
20230403100241_0_R_1.jpg,1,0,0
20230403100241_11_L_1.jpg,1,0,0
20230403100241_11_R_1.jpg,1,0,0
20230403100241_13_R_1.jpg,1,0,0
20230403100241_15_L_1.jpg,1,0,0
20230403100241_15_R_1.jpg,1,0,0
20230403100241_16_L_1.jpg,1,0,0
20230403100241_16_R_1.jpg,1,0,0
20230403100241_17_L_1.jpg,1,0,0
20230403100241_17_R_1.jpg,1,0,0
20230403100241_1_L_1.jpg,1,0,0
20230403100241_1_R_1.jpg,1,0,0
20230403100241_2_L_1.jpg,1,0,0
20230403100241_4_R_1.jpg,1,0,0
20230403100241_5_L_1.jpg,1,0,0
20230403100241_5_R_1.jpg,1,0,0
20230403100241_6_R_1.jpg,1,0,0
20230403100241_7_L_1.jpg,1,0,0
20230403100241_7_R_1.jpg,1,0,0
20230403100241_8_R_1.jpg,1,0,0
20230403100241_9_R_1.jpg,1,0,0
20230403100649_1_L_1.jpg,1,0,0
20230403100649_3_L_1.jpg,1,0,0
20230403100702_1_R_1.jpg,1,0,0
20230403100702_2_L_1.jpg,1,0,0
20230403100702_3_L_1.jpg,1,0,0
20230403100702_3_R_1.jpg,1,0,0
20230403100702_4_R_1.jpg,1,0,0
20230403100716_3_R_1.jpg,1,0,0
20230403100733_0_L_1.jpg,1,0,0
20230403100733_0_R_1.jpg,1,0,0
20230403100733_1_R_1.jpg,1,0,0
20230403100733_2_R_1.jpg,1,0,0
20230403100733_3_R_1.jpg,1,0,0
20230403100733_4_R_1.jpg,1,0,0
20230403100748_0_L_1.jpg,1,0,0
20230403100748_1_R_1.jpg,1,0,0
20230403100802_2_L_1.jpg,1,0,0
20230403100802_3_L_1.jpg,1,0,0
20230403100802_4_L_1.jpg,1,0,0
20230403100816_1_L_1.jpg,1,0,0
20230403100816_1_R_1.jpg,1,0,0
20230403100816_3_R_1.jpg,1,0,0
20230403100816_4_R_1.jpg,1,0,0
20230403100831_1_R_1.jpg,1,0,0
20230403100831_4_R_1.jpg,1,0,0
20230403100846_1_L_1.jpg,1,0,0
20230403100846_2_L_1.jpg,1,0,0
20230403100846_2_R_1.jpg,1,0,0
20230403100846_3_L_1.jpg,1,0,0
20230403100846_3_R_1.jpg,1,0,0
20230403100846_4_L_1.jpg,1,0,0
20230403100902_0_R_1.jpg,1,0,0
20230403100902_1_L_1.jpg,1,0,0
20230403100902_1_R_1.jpg,1,0,0
20230403100902_2_R_1.jpg,1,0,0
20230403100917_0_L_1.jpg,1,0,0
20230403100917_0_R_1.jpg,1,0,0
20230403100917_1_R_1.jpg,1,0,0
20230403100917_2_R_1.jpg,1,0,0
20230403100917_4_R_1.jpg,1,0,0
20230403100932_0_L_1.jpg,1,0,0
20230403100932_0_R_1.jpg,1,0,0
20230403100932_1_L_1.jpg,1,0,0
20230403100932_3_L_1.jpg,1,0,0
20230403100947_1_R_1.jpg,1,0,0
20230403100947_2_R_1.jpg,1,0,0
20230403100947_3_L_1.jpg,1,0,0
20230403100947_4_L_1.jpg,1,0,0
20230403101004_2_R_1.jpg,1,0,0
20230403101004_4_L_1.jpg,1,0,0
20230403101004_4_R_1.jpg,1,0,0
20230403101017_1_L_1.jpg,1,0,0
20230403101017_1_R_1.jpg,1,0,0
20230403101017_2_L_1.jpg,1,0,0
20230403101017_2_R_1.jpg,1,0,0
20230403101017_4_R_1.jpg,1,0,0
20230403101032_1_R_1.jpg,1,0,0
20230403101032_2_R_1.jpg,1,0,0
20230403101032_3_L_1.jpg,1,0,0
20230403101032_3_R_1.jpg,1,0,0
20230403101032_4_L_1.jpg,1,0,0
20230403101032_4_R_1.jpg,1,0,0
20230403101047_0_L_1.jpg,1,0,0
20230403101047_1_L_1.jpg,1,0,0
20230403101047_4_L_1.jpg,1,0,0
20230403101102_0_R_1.jpg,1,0,0
20230403101102_2_R_1.jpg,1,0,0
20230403101102_3_L_1.jpg,1,0,0
20230403101102_3_R_1.jpg,1,0,0
20230403101119_0_R_1.jpg,1,0,0
20230403101119_2_L_1.jpg,1,0,0
20230403101119_3_L_1.jpg,1,0,0
20230403101119_3_R_1.jpg,1,0,0
20230403101133_0_R_1.jpg,1,0,0
20230403101133_1_L_1.jpg,1,0,0
20230403101133_2_R_1.jpg,1,0,0
20230403101133_3_R_1.jpg,1,0,0
20230403101133_4_L_1.jpg,1,0,0
20230403101147_0_L_1.jpg,1,0,0
20230403101147_1_L_1.jpg,1,0,0
20230403101147_1_R_1.jpg,1,0,0
20230403101147_2_L_1.jpg,1,0,0
20230403101147_3_L_1.jpg,1,0,0
20230403101147_3_R_1.jpg,1,0,0
20230403101147_4_R_1.jpg,1,0,0
20230403101202_2_L_1.jpg,1,0,0
20230403101202_2_R_1.jpg,1,0,0
20230403101202_3_R_1.jpg,1,0,0
20230403101202_4_R_1.jpg,1,0,0
20230403101218_0_L_1.jpg,1,0,0
20230403101218_1_R_1.jpg,1,0,0
20230403101218_2_R_1.jpg,1,0,0
20230403101218_3_L_1.jpg,1,0,0
20230403101218_3_R_1.jpg,1,0,0
20230403101218_4_R_1.jpg,1,0,0
20230403101234_0_L_1.jpg,1,0,0
20230403101234_0_R_1.jpg,1,0,0
20230403101234_2_L_1.jpg,1,0,0
20230403101234_2_R_1.jpg,1,0,0
20230403101234_3_L_1.jpg,1,0,0
20230403101248_0_R_1.jpg,1,0,0
20230403101248_2_L_1.jpg,1,0,0
20230403101248_2_R_1.jpg,1,0,0
20230403101248_3_R_1.jpg,1,0,0
20230403101248_4_L_1.jpg,1,0,0
20230403101303_0_L_1.jpg,1,0,0
20230403101303_0_R_1.jpg,1,0,0
20230403101303_1_L_1.jpg,1,0,0
20230403101303_1_R_1.jpg,1,0,0
20230403101303_2_L_1.jpg,1,0,0
20230403101303_3_R_1.jpg,1,0,0
20230403101318_0_L_1.jpg,1,0,0
20230403101318_0_R_1.jpg,1,0,0
20230403101318_2_L_1.jpg,1,0,0
20230403101318_2_R_1.jpg,1,0,0
20230403101318_3_R_1.jpg,1,0,0
20230403101318_4_L_1.jpg,1,0,0
20230403101318_4_R_1.jpg,1,0,0
20230403101333_0_L_1.jpg,1,0,0
20230403101333_3_L_1.jpg,1,0,0
20230403101333_4_R_1.jpg,1,0,0
20230403101349_0_R_1.jpg,1,0,0
20230403101349_1_L_1.jpg,1,0,0
20230403101349_1_R_1.jpg,1,0,0
20230403101349_2_L_1.jpg,1,0,0
20230403101349_3_L_1.jpg,1,0,0
20230403101349_4_L_1.jpg,1,0,0
20230403101403_0_L_1.jpg,1,0,0
20230403101403_0_R_1.jpg,1,0,0
20230403101403_2_L_1.jpg,1,0,0
20230403101403_3_L_1.jpg,1,0,0
20230403101403_4_L_1.jpg,1,0,0
20230403101418_0_L_1.jpg,1,0,0
20230403101418_1_L_1.jpg,1,0,0
20230403101418_1_R_1.jpg,1,0,0
20230403101418_4_R_1.jpg,1,0,0
20230403101433_2_L_1.jpg,1,0,0
20230403101433_3_R_1.jpg,1,0,0
20230403101433_4_R_1.jpg,1,0,0
20230403101449_0_L_1.jpg,1,0,0
20230403101449_0_R_1.jpg,1,0,0
20230403101449_1_L_1.jpg,1,0,0
20230403101449_1_R_1.jpg,1,0,0
20230403101449_2_R_1.jpg,1,0,0
20230403101449_3_L_1.jpg,1,0,0
20230403101449_4_L_1.jpg,1,0,0
20230403101449_4_R_1.jpg,1,0,0
20230403101505_0_R_1.jpg,1,0,0
20230403101505_1_L_1.jpg,1,0,0
20230403101505_1_R_1.jpg,1,0,0
20230403101505_4_R_1.jpg,1,0,0
20230403101519_0_R_1.jpg,1,0,0
20230403101519_1_R_1.jpg,1,0,0
20230403101519_3_L_1.jpg,1,0,0
20230403101519_4_R_1.jpg,1,0,0
20230403101534_0_L_1.jpg,1,0,0
20230403101534_2_L_1.jpg,1,0,0
20230403101534_3_L_1.jpg,1,0,0
20230403101534_3_R_1.jpg,1,0,0
20230403101534_4_L_1.jpg,1,0,0
20230403101534_4_R_1.jpg,1,0,0
20230403101548_0_L_1.jpg,1,0,0
20230403101548_2_L_1.jpg,1,0,0
20230403101548_3_L_1.jpg,1,0,0
20230403101548_3_R_1.jpg,1,0,0
20230403101730_0_L_1.jpg,1,0,0
20230403101730_0_R_1.jpg,1,0,0
20230403101730_1_L_1.jpg,1,0,0
20230403101730_2_L_1.jpg,1,0,0
20230403101730_2_R_1.jpg,1,0,0
20230403101730_3_R_1.jpg,1,0,0
20230403101730_4_L_1.jpg,1,0,0
20230403101743_1_L_1.jpg,1,0,0
20230403101743_2_R_1.jpg,1,0,0
20230403101743_3_L_1.jpg,1,0,0
20230403101743_3_R_1.jpg,1,0,0
20230403101757_0_L_1.jpg,1,0,0
20230403101757_0_R_1.jpg,1,0,0
20230403101757_1_R_1.jpg,1,0,0
20230403101757_2_L_1.jpg,1,0,0
20230403101757_3_R_1.jpg,1,0,0
20230403101757_4_L_1.jpg,1,0,0
20230403101757_4_R_1.jpg,1,0,0
20230403101812_0_L_1.jpg,1,0,0
20230403101812_0_R_1.jpg,1,0,0
20230403101812_1_L_1.jpg,1,0,0
20230403101812_1_R_1.jpg,1,0,0
20230403101812_2_L_1.jpg,1,0,0
20230403101812_2_R_1.jpg,1,0,0
20230403101812_4_L_1.jpg,1,0,0
20230403101812_4_R_1.jpg,1,0,0
20230403101827_0_L_1.jpg,1,0,0
20230403101827_2_L_1.jpg,1,0,0
20230403101827_2_R_1.jpg,1,0,0
20230403101827_4_L_1.jpg,1,0,0
20230403101842_1_L_1.jpg,1,0,0
20230403101842_2_L_1.jpg,1,0,0
20230403101842_3_L_1.jpg,1,0,0
20230403101842_3_R_1.jpg,1,0,0
20230403101842_4_R_1.jpg,1,0,0
20230403101859_0_L_1.jpg,1,0,0
20230403101859_1_L_1.jpg,1,0,0
20230403101859_1_R_1.jpg,1,0,0
20230403101859_2_L_1.jpg,1,0,0
20230403101859_3_L_1.jpg,1,0,0
20230403101859_3_R_1.jpg,1,0,0
20230403101859_4_R_1.jpg,1,0,0
20230403101912_1_L_1.jpg,1,0,0
20230403101912_3_L_1.jpg,1,0,0
20230403101927_0_L_1.jpg,1,0,0
20230403101927_0_R_1.jpg,1,0,0
20230403101927_1_L_1.jpg,1,0,0
20230403101927_1_R_1.jpg,1,0,0
20230403101927_2_L_1.jpg,1,0,0
20230403101927_4_L_1.jpg,1,0,0
20230403101927_4_R_1.jpg,1,0,0
20230403101942_0_L_1.jpg,1,0,0
20230403101942_1_L_1.jpg,1,0,0
20230403101942_1_R_1.jpg,1,0,0
20230403101942_3_L_1.jpg,1,0,0
20230403101942_3_R_1.jpg,1,0,0
20230403101958_0_L_1.jpg,1,0,0
20230403101958_0_R_1.jpg,1,0,0
20230403101958_1_L_1.jpg,1,0,0
20230403101958_1_R_1.jpg,1,0,0
20230403101958_2_L_1.jpg,1,0,0
20230403101958_3_R_1.jpg,1,0,0
20230403101958_4_L_1.jpg,1,0,0
20230403101958_4_R_1.jpg,1,0,0
20230403102014_0_L_1.jpg,1,0,0
20230403102014_0_R_1.jpg,1,0,0
20230403102014_1_L_1.jpg,1,0,0
20230403102014_2_R_1.jpg,1,0,0
20230403102014_3_L_1.jpg,1,0,0
20230403102014_3_R_1.jpg,1,0,0
20230403102028_0_L_1.jpg,1,0,0
20230403102028_1_L_1.jpg,1,0,0
20230403102028_3_L_1.jpg,1,0,0
20230403102028_3_R_1.jpg,1,0,0
20230403102028_4_L_1.jpg,1,0,0
20230403102043_0_R_1.jpg,1,0,0
20230403102043_1_R_1.jpg,1,0,0
20230403102043_2_L_1.jpg,1,0,0
20230403102057_1_L_1.jpg,1,0,0
20230403102057_1_R_1.jpg,1,0,0
20230403102057_2_L_1.jpg,1,0,0
20230403102057_2_R_1.jpg,1,0,0
20230403102057_3_L_1.jpg,1,0,0
20230403102057_3_R_1.jpg,1,0,0
20230403102113_0_L_1.jpg,1,0,0
20230403102113_1_L_1.jpg,1,0,0
20230403102113_2_L_1.jpg,1,0,0
20230403102113_2_R_1.jpg,1,0,0
20230403102130_0_R_1.jpg,1,0,0
20230403102130_1_L_1.jpg,1,0,0
20230403102130_1_R_1.jpg,1,0,0
20230403102130_2_L_1.jpg,1,0,0
20230403102130_3_R_1.jpg,1,0,0
20230403102130_4_L_1.jpg,1,0,0
20230403102143_0_L_1.jpg,1,0,0
20230403102143_0_R_1.jpg,1,0,0
20230403102143_1_L_1.jpg,1,0,0
20230403102143_1_R_1.jpg,1,0,0
20230403102143_2_R_1.jpg,1,0,0
20230403102143_3_L_1.jpg,1,0,0
20230403102143_3_R_1.jpg,1,0,0
20230403102143_4_L_1.jpg,1,0,0
20230403102158_0_L_1.jpg,1,0,0
20230403102158_0_R_1.jpg,1,0,0
20230403102158_1_L_1.jpg,1,0,0
20230403102158_1_R_1.jpg,1,0,0
20230403102158_2_R_1.jpg,1,0,0
20230403102158_3_L_1.jpg,1,0,0
20230403102158_3_R_1.jpg,1,0,0
20230403102158_4_L_1.jpg,1,0,0
20230403102158_4_R_1.jpg,1,0,0
20230403102213_0_R_1.jpg,1,0,0
20230403102213_1_L_1.jpg,1,0,0
20230403102213_4_R_1.jpg,1,0,0
20230403102228_0_R_1.jpg,1,0,0
20230403102228_1_R_1.jpg,1,0,0
20230403102228_2_L_1.jpg,1,0,0
20230403102228_2_R_1.jpg,1,0,0
20230403102228_3_L_1.jpg,1,0,0
20230403102228_4_L_1.jpg,1,0,0
20230403102245_0_R_1.jpg,1,0,0
20230403102245_1_L_1.jpg,1,0,0
20230403102245_1_R_1.jpg,1,0,0
20230403102245_3_L_1.jpg,1,0,0
20230403102245_3_R_1.jpg,1,0,0
20230403102245_4_R_1.jpg,1,0,0
20230403102259_0_R_1.jpg,1,0,0
20230403102259_1_L_1.jpg,1,0,0
20230403102259_1_R_1.jpg,1,0,0
20230403102259_2_L_1.jpg,1,0,0
20230403102259_2_R_1.jpg,1,0,0
20230403102259_3_R_1.jpg,1,0,0
